Payment_Name,ContractNumber,ContractStatus,SM_ACH_Order__c,Amount,Days_Since_Transmission,Current_Payment_Status__c,Current_Check_Collection_Status__c,Current_Return_code__c,Current_Check_Collection_Date__c,Expected_Payment_Status__c,Expected_Check_Collection_Status__c,Expected_Return_code__c,Expected_Return_Change__c,Basis,Report_Txn_Date,Report_Source_File,Reason,Section,Mismatch_Type,Accepted_By_Timeout_Routine,Is_Test_or_VIP_Contract,LastModifiedDate,SM_Historical_Collection_Status__c,Tier,flag_same_file_ambiguous,flag_date_later_plus_retcode,Estado_Aplicado
PY-01870721,00317954,Payment Process,a04UU00000HSFk9YAH,139,57,REJECTED,PENDING,R08,2026-07-29,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 57 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T21:54:39.000+0000,"PRC_AUT: PENDING //PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (27 CAL,)_1870721_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01870727,00317971,Payment Process,a04UU00000HSFkHYAX,139,57,REJECTED,PENDING,R01,2026-07-29,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 57 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,"PRC_AUT: PENDING //PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (27 CAL,)_1870727_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01870729,00317976,Activated,a04UU00000HSFkJYAX,129,57,REJECTED,PENDING,R04,2026-07-29,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 57 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T21:54:39.000+0000,"PRC_AUT: PENDING //PRC_AUT: PENDING //PENDING>NOT COLLECTED X DIAS (27 CAL,)_1870729_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01870742,00318022,Cancelled,a04UU00000HSFkfYAH,139,57,REJECTED,NOT_COLLECTED,R01,2026-07-29,REJECTED,NOT_COLLECTED,,,collections,2026-07-29,CheckCollectionDailyReport_08072026.pdf,PASTDUE DATE,NOT COLLECTED,SOLO_FORMATO,False,False,2026-09-21T10:40:43.000+0000,PRC_AUT: NOT_COLLECTED //,T5_SOLO_FORMATO,,,
PY-01872247,00317863,Payment Process,a04UU00000HQX8DYAX,119,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872247_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872248,00317876,Payment Process,a04UU00000HQkobYAD,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872248_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872249,00317911,Cancelled,a04UU00000HSFjuYAH,139,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872249_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01872251,00317957,Payment Process,a04UU00000HSFkAYAX,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872251_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872252,00317992,Activated,a04UU00000HSFkQYAX,99,55,REJECTED,RETURN,R01,2026-07-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 55 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872252_u.240826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01872995,00317740,Cancelled,a04UU00000HPUabYAH,99,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1872995_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01873011,00317861,Payment Process,a04UU00000HQWk1YAH,139,54,REJECTED,RETURN,R13,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:15.000+0000,"PRC_AUT: RETURN //RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1873011_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01873013,00318054,Activated,a04UU00000HSUkXYAX,139,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1873013_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01873040,00318092,Payment Process,a04UU00000HSmheYAD,139,54,REJECTED,RETURN,R01,2026-07-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 54 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,"RETURN>RETURN>NOT COLLECTED X DIAS (26 CAL,)_1873040_u.250826 //",T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01876065,00318088,Payment Process,a04UU00000HSmhaYAD,99,49,REJECTED,PENDING,R01,2026-08-06,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 49 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-01T18:55:59.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01876642,00318109,Payment Process,a04UU00000HTDBPYA5,139,48,REJECTED,RETURN,R01,2026-08-07,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 48 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01876645,00318123,Payment Process,a04UU00000HTDBXYA5,139,48,REJECTED,RETURN,R01,2026-08-07,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 48 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1876645_u.240826 // trx05Ago-Trx06Ago REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877147,00317925,Payment Process,a04UU00000HRq2LYAT,99,47,REJECTED,RETURN,R01,2026-08-07,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 47 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877147_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877150,00318091,Payment Process,a04UU00000HSmhdYAD,99,47,REJECTED,RETURN,R03,2026-08-07,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 47 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877150_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877151,00318097,Payment Process,a04UU00000HSmhhYAD,139,47,REJECTED,RETURN,R01,2026-08-07,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 47 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877151_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877986,00318052,Payment Process,a04UU00000HSUkYYAX,129,46,REJECTED,RETURN,R01,2026-08-10,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 46 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877986_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877987,00318079,Payment Process,a04UU00000HSmhWYAT,99,46,REJECTED,RETURN,R01,2026-08-10,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 46 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877987_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877989,00318120,Payment Process,a04UU00000HTDBVYA5,139,46,REJECTED,RETURN,R01,2026-08-10,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 46 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877989_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877990,00318147,Payment Process,a04UU00000HTR7vYAH,99,46,REJECTED,RETURN,R01,2026-08-10,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 46 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877990_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01877994,00318169,Payment Process,a04UU00000HTR83YAH,139,46,REJECTED,RETURN,R13,2026-08-10,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 46 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:51:11.000+0000,ACH TRX>RETURN_1877994_u.240826 // REV trx TO acc 25AGO,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879513,00318055,Payment Process,a04UU00000HTZGkYAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879514,00318059,Payment Process,a04UU00000HTZGlYAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879515,00318066,Payment Process,a04UU00000HTZGoYAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879516,00318067,Payment Process,a04UU00000HTZGpYAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879519,00318117,Cancelled,a04UU00000HTZGvYAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-17T15:34:13.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01879521,00318137,Payment Process,a04UU00000HTZGzYAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879522,00318143,Payment Process,a04UU00000HTZH2YAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879523,00318161,Payment Process,a04UU00000HTZH5YAP,99,43,REJECTED,RETURN,R01,2026-08-11,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 43 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01879751,00317661,Payment Process,a04UU00000HOdsrYAD,99,41,REJECTED,PENDING,R01,2026-08-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 41 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01880297,00318008,Payment Process,a04UU00000HSFkaYAH,139,41,REJECTED,RETURN,R01,2026-08-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 41 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01880298,00318033,Payment Process,a04UU00000HSFkkYAH,139,41,REJECTED,RETURN,R01,2026-08-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 41 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01880304,00318210,Payment Process,a04UU00000HTnAHYA1,139,41,REJECTED,RETURN,R01,2026-08-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 41 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01880307,00318220,Activated,a04UU00000HTnAMYA1,99,41,REJECTED,RETURN,R11,2026-08-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 41 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T11:08:41.000+0000,PRC_AUT: RETURN //PRC_AUT_15D_SIN_REPORTE: ACCEPTED //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01881025,00318157,Cancelled,a04UU00000HTR7zYAH,119,40,REJECTED,PENDING,R08,2026-08-17,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 40 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-07T22:05:09.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //RETURN>PENDING_1881025_u.240826 //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01881033,00318203,Payment Process,a04UU00000HTnACYA1,139,40,REJECTED,PENDING,R01,2026-08-17,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 40 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //RETURN>PENDING_1881033_u.240826 //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01883344,00318142,Payment Process,a04UU00000HTDBgYAP,139,36,REJECTED,RETURN,R01,2026-08-18,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 36 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:40:47.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01883961,00318239,Payment Process,a04UU00000HUEqCYAX,99,35,REJECTED,RETURN,R01,2026-08-19,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 35 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01883967,00318283,Cancelled,a04UU00000HUEqQYAX,139,35,REJECTED,RETURN,R01,2026-08-19,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 35 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01884725,00318114,Payment Process,a04UU00000HTDBSYA5,139,34,REJECTED,RETURN,R01,2026-08-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 34 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:42:33.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01884726,00318113,Payment Process,a04UU00000HTDBTYA5,139,34,REJECTED,RETURN,R01,2026-08-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 34 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:42:33.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01884739,00318291,Payment Process,a04UU00000HUNyJYAX,119,34,REJECTED,RETURN,R03,2026-08-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 34 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-28T22:43:32.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01884740,00318298,Payment Process,a04UU00000HUNyLYAX,139,34,REJECTED,RETURN,R01,2026-08-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 34 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:42:33.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885221,00318076,Payment Process,a04UU00000HSmhVYAT,139,33,REJECTED,RETURN,R01,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885222,00318106,Payment Process,a04UU00000HTDBNYA5,99,33,REJECTED,RETURN,R01,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885223,00318124,Payment Process,a04UU00000HTDBYYA5,139,33,REJECTED,RETURN,R01,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885225,00318115,Payment Process,a04UU00000HTZGuYAP,99,33,REJECTED,RETURN,R04,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885226,00318181,Payment Process,a04UU00000HTZHCYA5,99,33,REJECTED,RETURN,R01,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885227,00318184,Payment Process,a04UU00000HTZHDYA5,99,33,REJECTED,RETURN,R01,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885230,00318233,Payment Process,a04UU00000HTnefYAD,139,33,REJECTED,RETURN,R04,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01885233,00318256,Payment Process,a04UU00000HUEqIYAX,99,33,REJECTED,RETURN,R01,2026-08-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 33 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-08-29T00:44:30.000+0000,,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01887695,00318060,Payment Process,a04UU00000HTZGmYAP,99,29,REJECTED,NOT_COLLECTED,R01,2026-08-26,REJECTED,NOT COLLECTED,,,collections,2026-08-26,CheckCollectionDailyReport_09042026.pdf,PASTDUE DATE,NOT COLLECTED,SUBESTADO_MENOR,False,False,2026-09-21T10:40:43.000+0000,PRC_AUT: NOT_COLLECTED //PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T8_SUBESTADO_REVISAR,False,False,
PY-01887704,00318204,Payment Process,a04UU00000HUbbfYAD,99,29,REJECTED,PENDING,R01,2026-08-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 29 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01887710,00318270,Payment Process,a04UU00000HUbbnYAD,99,29,REJECTED,PENDING,R01,2026-08-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 29 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01889233,00318168,Activated,a04UU00000HTR84YAH,139,25,REJECTED,PENDING,R01,2026-08-31,REJECTED,PENDING,,,collections,2026-08-31,Check Collection Daily Report_09_01_2026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:25:32.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01889235,00318197,Payment Process,a04UU00000HTnA9YAL,99,25,REJECTED,PENDING,R01,2026-08-31,REJECTED,PENDING,,,collections,2026-08-31,Check Collection Daily Report_09_01_2026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:25:32.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01889249,00318346,Payment Process,a04UU00000HUdwbYAD,99,25,REJECTED,PENDING,R03,2026-08-31,REJECTED,PENDING,,,collections,2026-08-31,Check Collection Daily Report_09_01_2026.pdf,R03 NO ACCOUNT,PENDING,SOLO_FORMATO,False,False,2026-09-07T22:14:00.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01889253,00318358,Payment Process,a04UU00000HUoFLYA1,139,25,REJECTED,PENDING,R01,2026-08-31,REJECTED,PENDING,,,collections,2026-08-31,Check Collection Daily Report_09_01_2026.pdf,NSF,PENDING,SOLO_FORMATO,False,False,2026-09-18T19:25:32.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01890513,00318015,Payment Process,a04UU00000HSFkeYAH,119,25,REJECTED,PENDING,R03,2026-09-01,REJECTED,PENDING,,,collections,2026-09-01,CheckCollectionDailyReport_09022026.pdf,R03 NO ACCOUNT,PENDING,SOLO_FORMATO,False,False,2026-09-07T22:14:59.000+0000,PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
PY-01890531,00318182,Payment Process,a04UU00000HTZHFYA5,139,25,REJECTED,NOT_COLLECTED,R08,2026-09-01,REJECTED,NOT_COLLECTED,,,collections,2026-09-01,CheckCollectionDailyReport_09112026.pdf,R08 STOP PAYMENT,NOT COLLECTED,SOLO_FORMATO,False,False,2026-09-14T18:41:27.000+0000,PRC_AUT: NOT_COLLECTED //PRC_AUT: PENDING //PRC_AUT: PENDING //,T5_SOLO_FORMATO,,,
