"Id","OwnerId","IsDeleted","Name","RecordTypeId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ChargentBase__AC_Process_Amount_Total__c","ChargentBase__AC_Process_Amount__c","ChargentBase__AC_Process_Enabled__c","ChargentBase__AC_Process_Finished_Successful__c","ChargentBase__AC_Process_Finished_Unsuccessful__c","ChargentBase__AC_Process_Months_Enabled__c","ChargentBase__AC_Process_Name__c","ChargentBase__AC_Process_Times_Triggered__c","ChargentBase__AC_Process_Total_Stages_Executed__c","ChargentBase__AC_Stage_Actions__c","ChargentBase__AC_Stage_Collected_Amount__c","ChargentBase__AC_Stage_Times_Collected__c","ChargentBase__AC_Stage_Times_Triggered__c","ChargentBase__AC_Stage__c","ChargentBase__Date__c","ChargentBase__Day_In_Week__c","ChargentBase__Event_Count__c","ChargentBase__GU_Transaction_Count__c","ChargentBase__Key__c","ChargentBase__Month__c","ChargentBase__Time_Aggregation_Type__c","ChargentBase__Week_In_year__c","ChargentBase__Year__c","ChargentOrders__AC_Configuration__c","ChargentBase__GU_CPT_Count__c","ChargentBase__AG_Active_Gateways_Bitmask1__c","ChargentBase__AG_Active_Gateways_Bitmask2__c","ChargentBase__BA_PMT_Count__c","ChargentBase__CC_PMT_Count__c","ChargentBase__DW_PMT_Count__c","ChargentBase__TV_Total_BA_USD__c","ChargentBase__TV_Total_CC_USD__c","ChargentBase__TV_Total_DW_USD__c","ChargentBase__TV_Total_USD__c"
"a3HUU000000ACJF2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_06_28","0128W000000axHn","2025-06-30 10:05:09","0051U0000028jHJQAY","2025-06-30 10:05:09","0051U0000028jHJQAY","2025-06-30 10:05:09","","","0","","","","","","","","","","","","2025-06-28 00:00:00","Saturday","0","0","Gateway_Usage-DAILY-2025_06_28","6","DAILY","25","2025","","0","","","","","","","","",""
"a3HUU000000ACJG2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_06_29","0128W000000axHn","2025-06-30 10:05:09","0051U0000028jHJQAY","2025-06-30 10:05:09","0051U0000028jHJQAY","2025-06-30 10:05:09","","","0","","","","","","","","","","","","2025-06-29 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_06_29","6","DAILY","26","2025","","0","","","","","","","","",""
"a3HUU000000ACJH2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_06_30","0128W000000axHn","2025-06-30 10:05:09","0051U0000028jHJQAY","2025-07-01 00:03:52","0051U0000028jHJQAY","2025-07-01 00:03:52","","","0","","","","","","","","","","","","2025-06-30 00:00:00","Monday","106","201","Gateway_Usage-DAILY-2025_06_30","6","DAILY","26","2025","","37","","","","","","","","",""
"a3HUU000000ADon2AG","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_01","0128W000000axHn","2025-07-01 10:05:07","0051U0000028jHJQAY","2025-07-02 00:08:54","0051U0000028jHJQAY","2025-07-02 00:08:54","","","0","","","","","","","","","","","","2025-07-01 00:00:00","Tuesday","120","359","Gateway_Usage-DAILY-2025_07_01","7","DAILY","26","2025","","27","","","","","","","","",""
"a3HUU000000AFXF2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_02","0128W000000axHn","2025-07-02 10:05:10","0051U0000028jHJQAY","2025-07-02 21:51:40","0051U0000028jHJQAY","2025-07-02 21:51:40","","","0","","","","","","","","","","","","2025-07-02 00:00:00","Wednesday","70","72","Gateway_Usage-DAILY-2025_07_02","7","DAILY","26","2025","","11","","","","","","","","",""
"a3HUU000000AGwL2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_03","0128W000000axHn","2025-07-03 10:05:18","0051U0000028jHJQAY","2025-07-03 23:54:33","0051U0000028jHJQAY","2025-07-03 23:54:33","","","0","","","","","","","","","","","","2025-07-03 00:00:00","Thursday","122","262","Gateway_Usage-DAILY-2025_07_03","7","DAILY","26","2025","","69","","","","","","","","",""
"a3HUU000000AI3h2AG","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_04","0128W000000axHn","2025-07-04 10:05:41","0051U0000028jHJQAY","2025-07-04 11:02:39","0051U0000028jHJQAY","2025-07-04 11:02:39","","","0","","","","","","","","","","","","2025-07-04 00:00:00","Friday","46","390","Gateway_Usage-DAILY-2025_07_04","7","DAILY","26","2025","","15","","","","","","","","",""
"a3HUU000000AIV72AO","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_05","0128W000000axHn","2025-07-05 10:05:12","0051U0000028jHJQAY","2025-07-05 10:05:12","0051U0000028jHJQAY","2025-07-05 10:05:12","","","0","","","","","","","","","","","","2025-07-05 00:00:00","Saturday","1","1","Gateway_Usage-DAILY-2025_07_05","7","DAILY","26","2025","","1","","","","","","","","",""
"a3HUU000000AJSn2AO","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_06","0128W000000axHn","2025-07-07 10:05:12","0051U0000028jHJQAY","2025-07-07 10:05:12","0051U0000028jHJQAY","2025-07-07 10:05:12","","","0","","","","","","","","","","","","2025-07-06 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_07_06","7","DAILY","27","2025","","0","","","","","","","","",""
"a3HUU000000AJSo2AO","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_07","0128W000000axHn","2025-07-07 10:05:12","0051U0000028jHJQAY","2025-07-08 00:08:55","0051U0000028jHJQAY","2025-07-08 00:08:55","","","0","","","","","","","","","","","","2025-07-07 00:00:00","Monday","115","456","Gateway_Usage-DAILY-2025_07_07","7","DAILY","27","2025","","9","","","","","","","","",""
"a3HUU000000AKwj2AG","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_08","0128W000000axHn","2025-07-08 10:05:09","0051U0000028jHJQAY","2025-07-09 00:00:48","0051U0000028jHJQAY","2025-07-09 00:00:48","","","0","","","","","","","","","","","","2025-07-08 00:00:00","Tuesday","70","74","Gateway_Usage-DAILY-2025_07_08","7","DAILY","27","2025","","8","","","","","","","","",""
"a3HUU000000AMaL2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_09","0128W000000axHn","2025-07-09 10:05:17","0051U0000028jHJQAY","2025-07-09 23:29:34","0051U0000028jHJQAY","2025-07-09 23:29:34","","","0","","","","","","","","","","","","2025-07-09 00:00:00","Wednesday","40","41","Gateway_Usage-DAILY-2025_07_09","7","DAILY","27","2025","","1","","","","","","","","",""
"a3HUU000000AOPF2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_10","0128W000000axHn","2025-07-10 10:05:31","0051U0000028jHJQAY","2025-07-10 23:07:36","0051U0000028jHJQAY","2025-07-10 23:07:36","","","0","","","","","","","","","","","","2025-07-10 00:00:00","Thursday","57","355","Gateway_Usage-DAILY-2025_07_10","7","DAILY","27","2025","","0","","","","","","","","",""
"a3HUU000000ASEL2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_11","0128W000000axHn","2025-07-11 10:00:33","0051U0000028jHJQAY","2025-07-11 23:23:30","0051U0000028jHJQAY","2025-07-11 23:23:30","","","0","","","","","","","","","","","","2025-07-11 00:00:00","Friday","79","435","Gateway_Usage-DAILY-2025_07_11","7","DAILY","27","2025","","8","","","","","","","","",""
"a3HUU000000AUT32AO","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_12","0128W000000axHn","2025-07-14 14:11:09","0051U0000028jHJQAY","2025-07-14 14:11:09","0051U0000028jHJQAY","2025-07-14 14:11:09","","","0","","","","","","","","","","","","2025-07-12 00:00:00","Saturday","0","0","Gateway_Usage-DAILY-2025_07_12","7","DAILY","27","2025","","0","","","","","","","","",""
"a3HUU000000AUT42AO","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_13","0128W000000axHn","2025-07-14 14:11:09","0051U0000028jHJQAY","2025-07-14 14:11:09","0051U0000028jHJQAY","2025-07-14 14:11:09","","","0","","","","","","","","","","","","2025-07-13 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_07_13","7","DAILY","28","2025","","0","","","","","","","","",""
"a3HUU000000AUT52AO","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_14","0128W000000axHn","2025-07-14 14:11:09","0051U0000028jHJQAY","2025-07-14 23:02:48","0051U0000028jHJQAY","2025-07-14 23:02:48","","","0","","","","","","","","","","","","2025-07-14 00:00:00","Monday","14","14","Gateway_Usage-DAILY-2025_07_14","7","DAILY","28","2025","","1","","","","","","","","",""
"a3HUU000000AW3R2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_15","0128W000000axHn","2025-07-15 16:55:22","0051U0000028jHJQAY","2025-07-15 22:51:34","0051U0000028jHJQAY","2025-07-15 22:51:34","","","0","","","","","","","","","","","","2025-07-15 00:00:00","Tuesday","17","17","Gateway_Usage-DAILY-2025_07_15","7","DAILY","28","2025","","4","","","","","","","","",""
"a3HUU000000AXyn2AG","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_16","0128W000000axHn","2025-07-16 10:00:19","0051U0000028jHJQAY","2025-07-16 22:44:00","0051U0000028jHJQAY","2025-07-16 22:44:00","","","0","","","","","","","","","","","","2025-07-16 00:00:00","Wednesday","64","390","Gateway_Usage-DAILY-2025_07_16","7","DAILY","28","2025","","4","","","","","","","","",""
"a3HUU000000AZsX2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_17","0128W000000axHn","2025-07-17 13:42:38","0051U0000028jHJQAY","2025-07-17 22:39:21","0051U0000028jHJQAY","2025-07-17 22:39:21","","","0","","","","","","","","","","","","2025-07-17 00:00:00","Thursday","33","33","Gateway_Usage-DAILY-2025_07_17","7","DAILY","28","2025","","3","","","","","","","","",""
"a3HUU000000AbXl2AK","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_18","0128W000000axHn","2025-07-18 12:56:20","0051U0000028jHJQAY","2025-07-18 21:37:49","0051U0000028jHJQAY","2025-07-18 21:37:49","","","0","","","","","","","","","","","","2025-07-18 00:00:00","Friday","99","761","Gateway_Usage-DAILY-2025_07_18","7","DAILY","28","2025","","154","","","","","","","","",""
"a3HUU000000AcYf2AK","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_19","0128W000000axHn","2025-07-19 15:20:10","0051U0000028jHJQAY","2025-07-19 15:20:52","0051U0000028jHJQAY","2025-07-19 15:20:52","","","0","","","","","","","","","","","","2025-07-19 00:00:00","Saturday","6","33","Gateway_Usage-DAILY-2025_07_19","7","DAILY","28","2025","","1","","","","","","","","",""
"a3HUU000000AdWL2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_20","0128W000000axHn","2025-07-21 11:34:12","0051U0000028jHJQAY","2025-07-21 11:34:12","0051U0000028jHJQAY","2025-07-21 11:34:12","","","0","","","","","","","","","","","","2025-07-20 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_07_20","7","DAILY","29","2025","","0","","","","","","","","",""
"a3HUU000000AdWM2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_21","0128W000000axHn","2025-07-21 11:34:12","0051U0000028jHJQAY","2025-07-22 01:44:49","0051U0000028jHJQAY","2025-07-22 01:44:49","","","0","","","","","","","","","","","","2025-07-21 00:00:00","Monday","111","623","Gateway_Usage-DAILY-2025_07_21","7","DAILY","29","2025","","24","","","","","","","","",""
"a3HUU000000Afmf2AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_22","0128W000000axHn","2025-07-22 10:00:39","0051U0000028jHJQAY","2025-07-22 22:59:08","0051U0000028jHJQAY","2025-07-22 22:59:08","","","0","","","","","","","","","","","","2025-07-22 00:00:00","Tuesday","50","77","Gateway_Usage-DAILY-2025_07_22","7","DAILY","29","2025","","11","","","","","","","","",""
"a3HUU000000AjVJ2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_23","0128W000000axHn","2025-07-23 10:00:35","0051U0000028jHJQAY","2025-07-24 00:09:09","0051U0000028jHJQAY","2025-07-24 00:09:09","","","0","","","","","","","","","","","","2025-07-23 00:00:00","Wednesday","77","83","Gateway_Usage-DAILY-2025_07_23","7","DAILY","29","2025","","17","","","","","","","","",""
"a3HUU000000AmUn2AK","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_24","0128W000000axHn","2025-07-24 07:18:32","0051U0000028jHJQAY","2025-07-24 23:22:43","0051U0000028jHJQAY","2025-07-24 23:22:43","","","0","","","","","","","","","","","","2025-07-24 00:00:00","Thursday","84","295","Gateway_Usage-DAILY-2025_07_24","7","DAILY","29","2025","","17","","","","","","","","",""
"a3HUU000000Ap7h2AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_25","0128W000000axHn","2025-07-25 10:00:15","0051U0000028jHJQAY","2025-07-25 10:08:27","0051U0000028jHJQAY","2025-07-25 10:08:27","","","0","","","","","","","","","","","","2025-07-25 00:00:00","Friday","41","367","Gateway_Usage-DAILY-2025_07_25","7","DAILY","29","2025","","33","","","","","","","","",""
"a3HUU000000Ar6H2AS","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_26","0128W000000axHn","2025-07-26 10:00:39","0051U0000028jHJQAY","2025-07-26 10:00:39","0051U0000028jHJQAY","2025-07-26 10:00:39","","","0","","","","","","","","","","","","2025-07-26 00:00:00","Saturday","1","1","Gateway_Usage-DAILY-2025_07_26","7","DAILY","29","2025","","1","","","","","","","","",""
"a3HUU000000AsK52AK","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_27","0128W000000axHn","2025-07-28 10:00:28","0051U0000028jHJQAY","2025-07-28 10:00:28","0051U0000028jHJQAY","2025-07-28 10:00:28","","","0","","","","","","","","","","","","2025-07-27 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_07_27","7","DAILY","30","2025","","0","","","","","","","","",""
"a3HUU000000AsK62AK","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_28","0128W000000axHn","2025-07-28 10:00:28","0051U0000028jHJQAY","2025-07-28 23:54:05","0051U0000028jHJQAY","2025-07-28 23:54:05","","","0","","","","","","","","","","","","2025-07-28 00:00:00","Monday","120","436","Gateway_Usage-DAILY-2025_07_28","7","DAILY","30","2025","","22","","","","","","","","",""
"a3HUU000000AuqX2AS","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_29","0128W000000axHn","2025-07-29 10:00:26","0051U0000028jHJQAY","2025-07-29 23:51:16","0051U0000028jHJQAY","2025-07-29 23:51:16","","","0","","","","","","","","","","","","2025-07-29 00:00:00","Tuesday","88","96","Gateway_Usage-DAILY-2025_07_29","7","DAILY","30","2025","","15","","","","","","","","",""
"a3HUU000000Axq12AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_30","0128W000000axHn","2025-07-30 10:00:31","0051U0000028jHJQAY","2025-07-31 00:10:01","0051U0000028jHJQAY","2025-07-31 00:10:01","","","0","","","","","","","","","","","","2025-07-30 00:00:00","Wednesday","140","527","Gateway_Usage-DAILY-2025_07_30","7","DAILY","30","2025","","213","","","","","","","","",""
"a3HUU000000B0EP2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_07_31","0128W000000axHn","2025-07-31 10:00:23","0051U0000028jHJQAY","2025-07-31 23:49:00","0051U0000028jHJQAY","2025-07-31 23:49:00","","","0","","","","","","","","","","","","2025-07-31 00:00:00","Thursday","124","375","Gateway_Usage-DAILY-2025_07_31","7","DAILY","30","2025","","22","","","","","","","","",""
"a3HUU000000B37R2AS","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_01","0128W000000axHn","2025-08-01 10:00:22","0051U0000028jHJQAY","2025-08-02 00:01:38","0051U0000028jHJQAY","2025-08-02 00:01:38","","","0","","","","","","","","","","","","2025-08-01 00:00:00","Friday","135","655","Gateway_Usage-DAILY-2025_08_01","8","DAILY","30","2025","","66","","","","","","","","",""
"a3HUU000000B4cz2AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_02","0128W000000axHn","2025-08-02 10:00:37","0051U0000028jHJQAY","2025-08-02 10:00:42","0051U0000028jHJQAY","2025-08-02 10:00:42","","","0","","","","","","","","","","","","2025-08-02 00:00:00","Saturday","2","3","Gateway_Usage-DAILY-2025_08_02","8","DAILY","30","2025","","1","","","","","","","","",""
"a3HUU000000B5vd2AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_03","0128W000000axHn","2025-08-04 10:00:32","0051U0000028jHJQAY","2025-08-04 10:00:32","0051U0000028jHJQAY","2025-08-04 10:00:32","","","0","","","","","","","","","","","","2025-08-03 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_08_03","8","DAILY","31","2025","","0","","","","","","","","",""
"a3HUU000000B5ve2AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_04","0128W000000axHn","2025-08-04 10:00:32","0051U0000028jHJQAY","2025-08-04 20:31:59","0051U0000028jHJQAY","2025-08-04 20:31:59","","","0","","","","","","","","","","","","2025-08-04 00:00:00","Monday","70","548","Gateway_Usage-DAILY-2025_08_04","8","DAILY","31","2025","","21","","","","","","","","",""
"a3HUU000000B7nl2AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_05","0128W000000axHn","2025-08-05 10:00:28","0051U0000028jHJQAY","2025-08-05 22:37:08","0051U0000028jHJQAY","2025-08-05 22:37:08","","","0","","","","","","","","","","","","2025-08-05 00:00:00","Tuesday","22","34","Gateway_Usage-DAILY-2025_08_05","8","DAILY","31","2025","","20","","","","","","","","",""
"a3HUU000000BAVV2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_06","0128W000000axHn","2025-08-06 10:02:10","0051U0000028jHJQAY","2025-08-06 23:25:06","0051U0000028jHJQAY","2025-08-06 23:25:06","","","0","","","","","","","","","","","","2025-08-06 00:00:00","Wednesday","48","54","Gateway_Usage-DAILY-2025_08_06","8","DAILY","31","2025","","31","","","","","","","","",""
"a3HUU000000BCaX2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_07","0128W000000axHn","2025-08-07 10:00:21","0051U0000028jHJQAY","2025-08-07 22:00:18","0051U0000028jHJQAY","2025-08-07 22:00:18","","","0","","","","","","","","","","","","2025-08-07 00:00:00","Thursday","65","527","Gateway_Usage-DAILY-2025_08_07","8","DAILY","31","2025","","20","","","","","","","","",""
"a3HUU000000BEPR2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_08","0128W000000axHn","2025-08-08 10:00:22","0051U0000028jHJQAY","2025-08-08 22:08:27","0051U0000028jHJQAY","2025-08-08 22:08:27","","","0","","","","","","","","","","","","2025-08-08 00:00:00","Friday","80","568","Gateway_Usage-DAILY-2025_08_08","8","DAILY","31","2025","","33","","","","","","","","",""
"a3HUU000000BHdR2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_09","0128W000000axHn","2025-08-11 10:00:30","0051U0000028jHJQAY","2025-08-11 10:00:30","0051U0000028jHJQAY","2025-08-11 10:00:30","","","0","","","","","","","","","","","","2025-08-09 00:00:00","Saturday","0","0","Gateway_Usage-DAILY-2025_08_09","8","DAILY","31","2025","","0","","","","","","","","",""
"a3HUU000000BHdS2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_10","0128W000000axHn","2025-08-11 10:00:30","0051U0000028jHJQAY","2025-08-11 10:00:30","0051U0000028jHJQAY","2025-08-11 10:00:30","","","0","","","","","","","","","","","","2025-08-10 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_08_10","8","DAILY","32","2025","","0","","","","","","","","",""
"a3HUU000000BHdT2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_11","0128W000000axHn","2025-08-11 10:00:30","0051U0000028jHJQAY","2025-08-11 21:43:45","0051U0000028jHJQAY","2025-08-11 21:43:45","","","0","","","","","","","","","","","","2025-08-11 00:00:00","Monday","68","534","Gateway_Usage-DAILY-2025_08_11","8","DAILY","32","2025","","16","","","","","","","","",""
"a3HUU000000BKGL2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_12","0128W000000axHn","2025-08-12 10:00:27","0051U0000028jHJQAY","2025-08-12 22:10:50","0051U0000028jHJQAY","2025-08-12 22:10:50","","","0","","","","","","","","","","","","2025-08-12 00:00:00","Tuesday","21","29","Gateway_Usage-DAILY-2025_08_12","8","DAILY","32","2025","","12","","","","","","","","",""
"a3HUU000000BMd72AG","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_13","0128W000000axHn","2025-08-13 10:00:24","0051U0000028jHJQAY","2025-08-13 20:59:27","0051U0000028jHJQAY","2025-08-13 20:59:27","","","0","","","","","","","","","","","","2025-08-13 00:00:00","Wednesday","18","21","Gateway_Usage-DAILY-2025_08_13","8","DAILY","32","2025","","11","","","","","","","","",""
"a3HUU000000BP7x2AG","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_14","0128W000000axHn","2025-08-14 10:00:24","0051U0000028jHJQAY","2025-08-14 20:28:32","0051U0000028jHJQAY","2025-08-14 20:28:32","","","0","","","","","","","","","","","","2025-08-14 00:00:00","Thursday","70","526","Gateway_Usage-DAILY-2025_08_14","8","DAILY","32","2025","","22","","","","","","","","",""
"a3HUU000000BRzN2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_15","0128W000000axHn","2025-08-15 10:00:28","0051U0000028jHJQAY","2025-08-15 22:26:16","0051U0000028jHJQAY","2025-08-15 22:26:16","","","0","","","","","","","","","","","","2025-08-15 00:00:00","Friday","91","668","Gateway_Usage-DAILY-2025_08_15","8","DAILY","32","2025","","91","","","","","","","","",""
"a3HUU000000BUkL2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_16","0128W000000axHn","2025-08-16 10:00:46","0051U0000028jHJQAY","2025-08-16 10:00:46","0051U0000028jHJQAY","2025-08-16 10:00:46","","","0","","","","","","","","","","","","2025-08-16 00:00:00","Saturday","1","2","Gateway_Usage-DAILY-2025_08_16","8","DAILY","32","2025","","2","","","","","","","","",""
"a3HUU000000BW6D2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_17","0128W000000axHn","2025-08-18 10:00:21","0051U0000028jHJQAY","2025-08-18 10:00:21","0051U0000028jHJQAY","2025-08-18 10:00:21","","","0","","","","","","","","","","","","2025-08-17 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_08_17","8","DAILY","33","2025","","0","","","","","","","","",""
"a3HUU000000BW6E2AW","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_18","0128W000000axHn","2025-08-18 10:00:21","0051U0000028jHJQAY","2025-08-19 01:34:50","0051U0000028jHJQAY","2025-08-19 01:34:50","","","0","","","","","","","","","","","","2025-08-18 00:00:00","Monday","108","619","Gateway_Usage-DAILY-2025_08_18","8","DAILY","33","2025","","27","","","","","","","","",""
"a3HUU000000BYRN2A4","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_19","0128W000000axHn","2025-08-19 10:00:29","0051U0000028jHJQAY","2025-08-20 00:05:25","0051U0000028jHJQAY","2025-08-20 00:05:25","","","0","","","","","","","","","","","","2025-08-19 00:00:00","Tuesday","22","23","Gateway_Usage-DAILY-2025_08_19","8","DAILY","33","2025","","7","","","","","","","","",""
"a3HUU000000Bao92AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_20","0128W000000axHn","2025-08-20 10:00:21","0051U0000028jHJQAY","2025-08-21 00:15:04","0051U0000028jHJQAY","2025-08-21 00:15:04","","","0","","","","","","","","","","","","2025-08-20 00:00:00","Wednesday","104","135","Gateway_Usage-DAILY-2025_08_20","8","DAILY","33","2025","","34","","","","","","","","",""
"a3HUU000000BdVt2AK","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_21","0128W000000axHn","2025-08-21 10:00:31","0051U0000028jHJQAY","2025-08-22 00:08:19","0051U0000028jHJQAY","2025-08-22 00:08:19","","","0","","","","","","","","","","","","2025-08-21 00:00:00","Thursday","141","557","Gateway_Usage-DAILY-2025_08_21","8","DAILY","33","2025","","23","","","","","","","","",""
"a3HUU000000BgiH2AS","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_22","0128W000000axHn","2025-08-22 10:00:26","0051U0000028jHJQAY","2025-08-23 00:02:18","0051U0000028jHJQAY","2025-08-23 00:02:18","","","0","","","","","","","","","","","","2025-08-22 00:00:00","Friday","152","666","Gateway_Usage-DAILY-2025_08_22","8","DAILY","33","2025","","41","","","","","","","","",""
"a3HUU000000BjLB2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_23","0128W000000axHn","2025-08-25 10:00:13","0051U0000028jHJQAY","2025-08-25 10:00:13","0051U0000028jHJQAY","2025-08-25 10:00:13","","","0","","","","","","","","","","","","2025-08-23 00:00:00","Saturday","0","0","Gateway_Usage-DAILY-2025_08_23","8","DAILY","33","2025","","0","","","","","","","","",""
"a3HUU000000BjLC2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_24","0128W000000axHn","2025-08-25 10:00:13","0051U0000028jHJQAY","2025-08-25 10:00:13","0051U0000028jHJQAY","2025-08-25 10:00:13","","","0","","","","","","","","","","","","2025-08-24 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2025_08_24","8","DAILY","34","2025","","0","","","","","","","","",""
"a3HUU000000BjLD2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_25","0128W000000axHn","2025-08-25 10:00:13","0051U0000028jHJQAY","2025-08-26 00:23:36","0051U0000028jHJQAY","2025-08-26 00:23:36","","","0","","","","","","","","","","","","2025-08-25 00:00:00","Monday","124","632","Gateway_Usage-DAILY-2025_08_25","8","DAILY","34","2025","","23","","","","","","","","",""
"a3HUU000000Blrd2AC","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_26","0128W000000axHn","2025-08-26 10:00:14","0051U0000028jHJQAY","2025-08-26 22:57:21","0051U0000028jHJQAY","2025-08-26 22:57:21","","","0","","","","","","","","","","","","2025-08-26 00:00:00","Tuesday","31","32","Gateway_Usage-DAILY-2025_08_26","8","DAILY","34","2025","","4","","","","","","","","",""
"a3HUU000000BoRJ2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_27","0128W000000axHn","2025-08-27 10:00:38","0051U0000028jHJQAY","2025-08-28 00:22:23","0051U0000028jHJQAY","2025-08-28 00:22:23","","","0","","","","","","","","","","","","2025-08-27 00:00:00","Wednesday","68","72","Gateway_Usage-DAILY-2025_08_27","8","DAILY","34","2025","","7","","","","","","","","",""
"a3HUU000000BrLx2AK","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_28","0128W000000axHn","2025-08-28 10:00:14","0051U0000028jHJQAY","2025-08-29 00:10:15","0051U0000028jHJQAY","2025-08-29 00:10:15","","","0","","","","","","","","","","","","2025-08-28 00:00:00","Thursday","129","589","Gateway_Usage-DAILY-2025_08_28","8","DAILY","34","2025","","28","","","","","","","","",""
"a3HUU000000BtKX2A0","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2025_08_29","0128W000000axHn","2025-08-29 10:00:27","0051U0000028jHJQAY","2025-08-29 23:53:10","0051U0000028jHJQAY","2025-08-29 23:53:10","","","0","","","","","","","","","","","","2025-08-29 00:00:00","Friday","200","1073","Gateway_Usage-DAILY-2025_08_29","8","DAILY","34","2025","","231","","","","","","","","",""
